RecipeIndex,ResultItemId,ResultItemName,ResultAmount,Ingredients,CraftingStations,Conditions
1626,2097,ItemName.GlassCandelabra,1,170:ItemName.Glassx5;8:ItemName.Torchx3,GlassKiln,
1627,2414,ItemName.GlassSofa,1,170:ItemName.Glassx5;225:ItemName.Silkx2,GlassKiln,
1628,4112,ItemName.ToiletGlass,1,170:ItemName.Glassx6,GlassKiln,
1629,2632,ItemName.GlassWorkBench,1,170:ItemName.Glassx10,GlassKiln,
1630,1127,ItemName.CrispyHoneyBlock,1,1125:ItemName.HoneyBlockx1,Furnaces,
1631,1707,ItemName.HoneyChair,1,1125:ItemName.HoneyBlockx4,HoneyDispenser,
1632,1711,ItemName.HoneyDoor,1,1125:ItemName.HoneyBlockx6,HoneyDispenser,
1633,2844,ItemName.HoneySink,1,1125:ItemName.HoneyBlockx6;206:ItemName.WaterBucketx1,HoneyDispenser,
1634,1717,ItemName.HoneyTable,1,1125:ItemName.HoneyBlockx8,HoneyDispenser,
1635,2251,ItemName.HoneyWorkBench,1,1125:ItemName.HoneyBlockx10,HoneyDispenser,
1636,1721,ItemName.HoneyBed,1,1125:ItemName.HoneyBlockx15;225:ItemName.Silkx5,HoneyDispenser,
1637,2255,ItemName.HoneyPiano,1,154:ItemName.Bonex4;1125:ItemName.HoneyBlockx15;149:ItemName.Bookx1,HoneyDispenser,
1638,2124,ItemName.HoneyBathtub,1,1125:ItemName.HoneyBlockx14,HoneyDispenser,
1639,2249,ItemName.HoneyChest,1,1125:ItemName.HoneyBlockx8;22:ItemName.IronBarx2,HoneyDispenser,AnyIronBar
1640,2240,ItemName.HoneyClock,1,22:ItemName.IronBarx3;170:ItemName.Glassx6;1125:ItemName.HoneyBlockx10,HoneyDispenser,AnyIronBar
1641,2023,ItemName.HoneyBookcase,1,1125:ItemName.HoneyBlockx20;149:ItemName.Bookx10,HoneyDispenser,
1642,2035,ItemName.HoneyLantern,1,1125:ItemName.HoneyBlockx6;8:ItemName.Torchx1,HoneyDispenser,
1643,2648,ItemName.HoneyCandle,1,1125:ItemName.HoneyBlockx4;8:ItemName.Torchx1,HoneyDispenser,
1644,2058,ItemName.HoneyChandelier,1,1125:ItemName.HoneyBlockx4;8:ItemName.Torchx4;85:ItemName.Chainx1,HoneyDispenser,
1645,2095,ItemName.HoneyCandelabra,1,1125:ItemName.HoneyBlockx5;8:ItemName.Torchx3,HoneyDispenser,
1646,2129,ItemName.HoneyLamp,1,8:ItemName.Torchx1;1125:ItemName.HoneyBlockx3,HoneyDispenser,
1647,2257,ItemName.HoneyCup,1,1125:ItemName.HoneyBlockx1,HoneyDispenser,
1648,2395,ItemName.HoneyDresser,1,1125:ItemName.HoneyBlockx16,HoneyDispenser,
1649,2411,ItemName.HoneySofa,1,1125:ItemName.HoneyBlockx5;225:ItemName.Silkx2,HoneyDispenser,
1650,4113,ItemName.ToiletHoney,1,1125:ItemName.HoneyBlockx6,HoneyDispenser,
1651,1924,ItemName.PineDoor,1,1872:ItemName.PineTreeBlockx6,WorkBenches,
1652,1925,ItemName.PineChair,1,1872:ItemName.PineTreeBlockx4,WorkBenches,
1653,1926,ItemName.PineTable,1,1872:ItemName.PineTreeBlockx8,WorkBenches,
1654,824,ItemName.SunplateBlock,25,3:ItemName.StoneBlockx25;75:ItemName.FallenStarx1,SkyMill,
1655,825,ItemName.DiscWall,4,824:ItemName.SunplateBlockx1,WorkBenches,
1656,824,ItemName.SunplateBlock,1,825:ItemName.DiscWallx4,WorkBenches,NotDecraftable
1657,826,ItemName.SkywareChair,1,824:ItemName.SunplateBlockx4,SkyMill,
1658,2606,ItemName.SkywareClock,1,22:ItemName.IronBarx3;170:ItemName.Glassx6;824:ItemName.SunplateBlockx10,SkyMill,AnyIronBar
1659,838,ItemName.SkywareChest,1,824:ItemName.SunplateBlockx8;22:ItemName.IronBarx2,SkyMill,AnyIronBar
1660,3899,ItemName.SkywareClock2,1,22:ItemName.IronBarx3;170:ItemName.Glassx6;824:ItemName.SunplateBlockx15,SkyMill,AnyIronBar
1661,837,ItemName.SkywareDoor,1,824:ItemName.SunplateBlockx6,SkyMill,
1662,2834,ItemName.SkywareSink,1,824:ItemName.SunplateBlockx6;206:ItemName.WaterBucketx1,SkyMill,
1663,830,ItemName.SkywareTable,1,824:ItemName.SunplateBlockx8,SkyMill,
1664,2029,ItemName.SkywareBookcase,1,824:ItemName.SunplateBlockx20;149:ItemName.Bookx10,SkyMill,
1665,2070,ItemName.SkywareBed,1,824:ItemName.SunplateBlockx15;225:ItemName.Silkx5,SkyMill,
1666,2080,ItemName.SkywareBathtub,1,824:ItemName.SunplateBlockx14,SkyMill,
1667,2042,ItemName.SkywareLantern,1,824:ItemName.SunplateBlockx6;8:ItemName.Torchx1,SkyMill,
1668,2053,ItemName.SkywareCandle,1,824:ItemName.SunplateBlockx4;8:ItemName.Torchx1,SkyMill,
1669,2063,ItemName.SkywareChandelier,1,824:ItemName.SunplateBlockx4;8:ItemName.Torchx4;85:ItemName.Chainx1,SkyMill,
1670,2090,ItemName.SkywareLamp,1,8:ItemName.Torchx1;824:ItemName.SunplateBlockx3,SkyMill,
1671,2102,ItemName.SkywareCandelabra,1,824:ItemName.SunplateBlockx5;8:ItemName.Torchx3,SkyMill,
1672,2384,ItemName.SkywarePiano,1,154:ItemName.Bonex4;824:ItemName.SunplateBlockx15;149:ItemName.Bookx1,SkyMill,
1673,2394,ItemName.SkywareDresser,1,824:ItemName.SunplateBlockx16,SkyMill,
1674,2410,ItemName.SkywareSofa,1,824:ItemName.SunplateBlockx5;225:ItemName.Silkx2,SkyMill,
1675,2631,ItemName.SkywareWorkbench,1,824:ItemName.SunplateBlockx10,SkyMill,
1676,4104,ItemName.ToiletSunplate,1,824:ItemName.SunplateBlockx6,SkyMill,
1677,765,ItemName.RainCloud,1,751:ItemName.Cloudx1,SkyMill,Water
1678,3756,ItemName.SnowCloudBlock,1,751:ItemName.Cloudx1,SkyMill,SnowBiome
1679,2595,ItemName.LihzahrdClock,1,22:ItemName.IronBarx3;170:ItemName.Glassx6;1101:ItemName.LihzahrdBrickx10,LihzahrdFurnace,AnyIronBar
1680,1143,ItemName.LihzahrdChair,1,1101:ItemName.LihzahrdBrickx4,LihzahrdFurnace,
1681,1137,ItemName.LihzahrdDoor,1,1101:ItemName.LihzahrdBrickx6,LihzahrdFurnace,
1682,2836,ItemName.LihzahrdSink,1,1101:ItemName.LihzahrdBrickx6;206:ItemName.WaterBucketx1,LihzahrdFurnace,
1683,1144,ItemName.LihzahrdTable,1,1101:ItemName.LihzahrdBrickx8,LihzahrdFurnace,
1684,1142,ItemName.LihzahrdChest,1,1101:ItemName.LihzahrdBrickx8;22:ItemName.IronBarx2,LihzahrdFurnace,AnyIronBar
1685,2030,ItemName.LihzahrdBookcase,1,1101:ItemName.LihzahrdBrickx20;149:ItemName.Bookx10,LihzahrdFurnace,
1686,2069,ItemName.LihzahrdBed,1,1101:ItemName.LihzahrdBrickx15;225:ItemName.Silkx5,LihzahrdFurnace,
1687,2079,ItemName.LihzahrdBathtub,1,1101:ItemName.LihzahrdBrickx14,LihzahrdFurnace,
1688,2041,ItemName.LihzahrdLantern,1,1101:ItemName.LihzahrdBrickx6;8:ItemName.Torchx1,LihzahrdFurnace,
1689,2052,ItemName.LihzahrdCandle,1,1101:ItemName.LihzahrdBrickx4;8:ItemName.Torchx1,LihzahrdFurnace,
1690,2062,ItemName.LihzahrdChandelier,1,1101:ItemName.LihzahrdBrickx4;8:ItemName.Torchx4;85:ItemName.Chainx1,LihzahrdFurnace,
1691,2089,ItemName.LihzahrdLamp,1,8:ItemName.Torchx1;1101:ItemName.LihzahrdBrickx3,LihzahrdFurnace,
1692,2101,ItemName.LihzahrdCandelabra,1,1101:ItemName.LihzahrdBrickx5;8:ItemName.Torchx3,LihzahrdFurnace,
1693,2385,ItemName.LihzahrdPiano,1,154:ItemName.Bonex4;1101:ItemName.LihzahrdBrickx15;149:ItemName.Bookx1,LihzahrdFurnace,
1694,2396,ItemName.LihzahrdDresser,1,1101:ItemName.LihzahrdBrickx16,LihzahrdFurnace,
1695,2416,ItemName.LihzahrdSofa,1,1101:ItemName.LihzahrdBrickx5;225:ItemName.Silkx2,LihzahrdFurnace,
1696,4106,ItemName.ToiletLihzhard,1,1101:ItemName.LihzahrdBrickx6,LihzahrdFurnace,
1697,2848,ItemName.FrozenSink,1,664:ItemName.IceBlockx6;206:ItemName.WaterBucketx1,IceMachine,
1698,2248,ItemName.FrozenTable,1,664:ItemName.IceBlockx8,IceMachine,
1699,2635,ItemName.FrozenSofa,1,664:ItemName.IceBlockx5;225:ItemName.Silkx2,IceMachine,
1700,2252,ItemName.FrozenWorkBench,1,664:ItemName.IceBlockx10,IceMachine,
1701,2031,ItemName.FrozenBookcase,1,664:ItemName.IceBlockx20;149:ItemName.Bookx10,IceMachine,
1702,2247,ItemName.FrozenPiano,1,154:ItemName.Bonex4;664:ItemName.IceBlockx15;149:ItemName.Bookx1,IceMachine,
1703,2068,ItemName.FrozenBed,1,664:ItemName.IceBlockx15;225:ItemName.Silkx5,IceMachine,
1704,2076,ItemName.FrozenBathtub,1,664:ItemName.IceBlockx14,IceMachine,
1705,681,ItemName.IceChest,1,664:ItemName.IceBlockx8;22:ItemName.IronBarx2,IceMachine,AnyIronBar
1706,2594,ItemName.FrozenClock,1,22:ItemName.IronBarx3;170:ItemName.Glassx6;664:ItemName.IceBlockx10,IceMachine,AnyIronBar
1707,2044,ItemName.FrozenDoor,1,664:ItemName.IceBlockx6,IceMachine,
1708,3913,ItemName.FrozenDresser,1,664:ItemName.IceBlockx16,IceMachine,
1709,2040,ItemName.FrozenLantern,1,664:ItemName.IceBlockx6;974:ItemName.IceTorchx1,IceMachine,
1710,2049,ItemName.FrozenCandle,1,664:ItemName.IceBlockx4;974:ItemName.IceTorchx1,IceMachine,
1711,2059,ItemName.FrozenChandelier,1,664:ItemName.IceBlockx4;974:ItemName.IceTorchx4;85:ItemName.Chainx1,IceMachine,
1712,2086,ItemName.FrozenLamp,1,974:ItemName.IceTorchx1;664:ItemName.IceBlockx3,IceMachine,
1713,2100,ItemName.FrozenCandelabra,1,664:ItemName.IceBlockx5;974:ItemName.IceTorchx3,IceMachine,
1714,2288,ItemName.FrozenChair,1,664:ItemName.IceBlockx4,IceMachine,
1715,4111,ItemName.ToiletFrozen,1,664:ItemName.IceBlockx6,IceMachine,
1716,1708,ItemName.SteampunkChair,1,1344:ItemName.Cogx4,SteampunkBoiler,
1717,2649,ItemName.SteampunkCandle,1,1344:ItemName.Cogx4;8:ItemName.Torchx1,SteampunkBoiler,
1718,2655,ItemName.SteampunkChandelier,1,1344:ItemName.Cogx4;8:ItemName.Torchx4;85:ItemName.Chainx1,SteampunkBoiler,
1719,1712,ItemName.SteampunkDoor,1,1344:ItemName.Cogx6,SteampunkBoiler,
1720,2638,ItemName.SteampunkDresser,1,1344:ItemName.Cogx16,SteampunkBoiler,
1721,2845,ItemName.SteampunkSink,1,1344:ItemName.Cogx6;206:ItemName.WaterBucketx1,SteampunkBoiler,
1722,1718,ItemName.SteampunkTable,1,1344:ItemName.Cogx8,SteampunkBoiler,
1723,2253,ItemName.SteampunkWorkBench,1,1344:ItemName.Cogx10,SteampunkBoiler,
1724,1722,ItemName.SteampunkBed,1,1344:ItemName.Cogx15;225:ItemName.Silkx5,SteampunkBoiler,
1725,2256,ItemName.SteampunkPiano,1,154:ItemName.Bonex4;1344:ItemName.Cogx15;149:ItemName.Bookx1,SteampunkBoiler,
1726,2125,ItemName.SteampunkBathtub,1,1344:ItemName.Cogx14,SteampunkBoiler,
1727,2250,ItemName.SteampunkChest,1,1344:ItemName.Cogx8;22:ItemName.IronBarx2,SteampunkBoiler,AnyIronBar
1728,2241,ItemName.SteampunkClock,1,22:ItemName.IronBarx3;170:ItemName.Glassx6;1344:ItemName.Cogx10,SteampunkBoiler,AnyIronBar
1729,2024,ItemName.SteampunkBookcase,1,1344:ItemName.Cogx20;149:ItemName.Bookx10,SteampunkBoiler,
1730,2036,ItemName.SteampunkLantern,1,1344:ItemName.Cogx6;8:ItemName.Torchx1,SteampunkBoiler,
1731,2096,ItemName.SteampunkCandelabra,1,1344:ItemName.Cogx5;8:ItemName.Torchx3,SteampunkBoiler,
1732,2130,ItemName.SteampunkLamp,1,8:ItemName.Torchx1;1344:ItemName.Cogx3,SteampunkBoiler,
1733,2412,ItemName.SteampunkSofa,1,1344:ItemName.Cogx5;225:ItemName.Silkx2,SteampunkBoiler,
1734,4114,ItemName.ToiletSteampunk,1,1344:ItemName.Cogx6,SteampunkBoiler,
1735,894,ItemName.CactusHelmet,1,276:ItemName.Cactusx20,WorkBenches,
1736,895,ItemName.CactusBreastplate,1,276:ItemName.Cactusx30,WorkBenches,
1737,896,ItemName.CactusLeggings,1,276:ItemName.Cactusx25,WorkBenches,
1738,881,ItemName.CactusSword,1,276:ItemName.Cactusx10,WorkBenches,
1739,882,ItemName.CactusPickaxe,1,276:ItemName.Cactusx15,WorkBenches,
1740,750,ItemName.CactusWall,4,276:ItemName.Cactusx1,WorkBenches,
1741,276,ItemName.Cactus,1,750:ItemName.CactusWallx4,WorkBenches,NotDecraftable
1742,816,ItemName.CactusDoor,1,276:ItemName.Cactusx6,WorkBenches,
1743,807,ItemName.CactusChair,1,276:ItemName.Cactusx4,WorkBenches,
1744,2616,ItemName.CactusChest,1,276:ItemName.Cactusx8;22:ItemName.IronBarx2,WorkBenches,AnyIronBar
1745,2592,ItemName.CactusClock,1,22:ItemName.IronBarx3;170:ItemName.Glassx6;276:ItemName.Cactusx10,Sawmill,AnyIronBar
1746,812,ItemName.CactusWorkBench,1,276:ItemName.Cactusx10,,
1747,2020,ItemName.CactusBookcase,1,276:ItemName.Cactusx20;149:ItemName.Bookx10,Sawmill,
1748,2066,ItemName.CactusBed,1,276:ItemName.Cactusx15;225:ItemName.Silkx5,Sawmill,
1749,2072,ItemName.CactusBathtub,1,276:ItemName.Cactusx14,Sawmill,
1750,2032,ItemName.CactusLantern,1,276:ItemName.Cactusx6;8:ItemName.Torchx1,WorkBenches,
1751,2045,ItemName.CactusCandle,1,276:ItemName.Cactusx4;8:ItemName.Torchx1,WorkBenches,
1752,2055,ItemName.CactusChandelier,1,276:ItemName.Cactusx4;8:ItemName.Torchx4;85:ItemName.Chainx1,Anvils,
1753,2082,ItemName.CactusLamp,1,8:ItemName.Torchx1;276:ItemName.Cactusx3,WorkBenches,
1754,2092,ItemName.CactusCandelabra,1,276:ItemName.Cactusx5;8:ItemName.Torchx3,WorkBenches,
1755,2382,ItemName.CactusPiano,1,154:ItemName.Bonex4;276:ItemName.Cactusx15;149:ItemName.Bookx1,Sawmill,
1756,2392,ItemName.CactusDresser,1,276:ItemName.Cactusx16,Sawmill,
1757,2408,ItemName.CactusSofa,1,276:ItemName.Cactusx5;225:ItemName.Silkx2,Sawmill,
1758,2854,ItemName.CactusSink,1,276:ItemName.Cactusx6;206:ItemName.WaterBucketx1,WorkBenches,
1759,2743,ItemName.CactusTable,1,276:ItemName.Cactusx8,WorkBenches,
1760,4100,ItemName.ToiletCactus,1,276:ItemName.Cactusx6,Sawmill,
1761,2661,ItemName.PumpkinBathtub,1,1725:ItemName.Pumpkinx14,Sawmill,
1762,2669,ItemName.PumpkinBed,1,1725:ItemName.Pumpkinx15;225:ItemName.Silkx5,Sawmill,
1763,2670,ItemName.PumpkinBookcase,1,1725:ItemName.Pumpkinx20;149:ItemName.Bookx10,Sawmill,
1764,2668,ItemName.PumpkinCandelabra,1,1725:ItemName.Pumpkinx5;8:ItemName.Torchx3,WorkBenches,
1765,2603,ItemName.PumpkinClock,1,22:ItemName.IronBarx3;170:ItemName.Glassx6;1725:ItemName.Pumpkinx10,Sawmill,AnyIronBar
1766,1793,ItemName.PumpkinDoor,1,1725:ItemName.Pumpkinx6,WorkBenches,
1767,2637,ItemName.PumpkinDresser,1,1725:ItemName.Pumpkinx16,Sawmill,
1768,1792,ItemName.PumpkinChair,1,1725:ItemName.Pumpkinx4,WorkBenches,
1769,2656,ItemName.PumpkinChandelier,1,1725:ItemName.Pumpkinx4;8:ItemName.Torchx4;85:ItemName.Chainx1,Anvils,
1770,2619,ItemName.PumpkinChest,1,1725:ItemName.Pumpkinx8;22:ItemName.IronBarx2,WorkBenches,AnyIronBar
1771,2671,ItemName.PumpkinPiano,1,154:ItemName.Bonex4;1725:ItemName.Pumpkinx15;149:ItemName.Bookx1,Sawmill,
1772,2846,ItemName.PumpkinSink,1,1725:ItemName.Pumpkinx6;206:ItemName.WaterBucketx1,WorkBenches,
1773,1794,ItemName.PumpkinTable,1,1725:ItemName.Pumpkinx8,WorkBenches,
1774,1795,ItemName.PumpkinWorkBench,1,1725:ItemName.Pumpkinx10,,
1775,1813,ItemName.JackOLantern,1,1725:ItemName.Pumpkinx6;8:ItemName.Torchx1,WorkBenches,
1776,2643,ItemName.PumpkinLamp,1,8:ItemName.Torchx1;1725:ItemName.Pumpkinx3,WorkBenches,
1777,2641,ItemName.PumpkinLantern,1,1725:ItemName.Pumpkinx6;8:ItemName.Torchx1,WorkBenches,
1778,1808,ItemName.HangingJackOLantern,1,1725:ItemName.Pumpkinx4;8:ItemName.Torchx1,WorkBenches,
1779,2054,ItemName.PumpkinCandle,1,1725:ItemName.Pumpkinx4;8:ItemName.Torchx1,WorkBenches,
1780,4115,ItemName.ToiletPumpkin,1,1725:ItemName.Pumpkinx6,Sawmill,
1781,1812,ItemName.Jackelier,1,1725:ItemName.Pumpkinx12;8:ItemName.Torchx4,WorkBenches,
1782,2415,ItemName.PumpkinSofa,1,1725:ItemName.Pumpkinx5;225:ItemName.Silkx2,Sawmill,
1783,1731,ItemName.PumpkinHelmet,1,1725:ItemName.Pumpkinx20,WorkBenches,
1784,1732,ItemName.PumpkinBreastplate,1,1725:ItemName.Pumpkinx30,WorkBenches,
1785,1733,ItemName.PumpkinLeggings,1,1725:ItemName.Pumpkinx25,WorkBenches,
1786,2605,ItemName.SpookyClock,1,22:ItemName.IronBarx3;170:ItemName.Glassx6;1729:ItemName.SpookyWoodx10,Sawmill,AnyIronBar
1787,1815,ItemName.SpookyDoor,1,1729:ItemName.SpookyWoodx6,WorkBenches,
1788,1814,ItemName.SpookyChair,1,1729:ItemName.SpookyWoodx4,WorkBenches,
1789,2620,ItemName.SpookyChest,1,1729:ItemName.SpookyWoodx8;22:ItemName.IronBarx2,WorkBenches,AnyIronBar
1790,2847,ItemName.SpookySink,1,1729:ItemName.SpookyWoodx6;206:ItemName.WaterBucketx1,WorkBenches,
1791,1816,ItemName.SpookyTable,1,1729:ItemName.SpookyWoodx8,WorkBenches,
1792,1817,ItemName.SpookyWorkBench,1,1729:ItemName.SpookyWoodx10,,
1793,2028,ItemName.SpookyBookcase,1,1729:ItemName.SpookyWoodx20;149:ItemName.Bookx10,Sawmill,
1794,2071,ItemName.SpookyBed,1,1729:ItemName.SpookyWoodx15;225:ItemName.Silkx5,Sawmill,
1795,2081,ItemName.SpookyBathtub,1,1729:ItemName.SpookyWoodx14,Sawmill,
1796,2043,ItemName.SpookyLantern,1,1729:ItemName.SpookyWoodx6;8:ItemName.Torchx1,WorkBenches,
1797,2650,ItemName.SpookyCandle,1,1729:ItemName.SpookyWoodx4;8:ItemName.Torchx1,WorkBenches,
1798,2064,ItemName.SpookyChandelier,1,1729:ItemName.SpookyWoodx4;8:ItemName.Torchx4;85:ItemName.Chainx1,Anvils,
1799,2091,ItemName.SpookyLamp,1,8:ItemName.Torchx1;1729:ItemName.SpookyWoodx3,WorkBenches,
1800,2103,ItemName.SpookyCandelabra,1,1729:ItemName.SpookyWoodx5;8:ItemName.Torchx3,WorkBenches,
1801,2383,ItemName.SpookyPiano,1,154:ItemName.Bonex4;1729:ItemName.SpookyWoodx15;149:ItemName.Bookx1,Sawmill,
1802,2393,ItemName.SpookyDresser,1,1729:ItemName.SpookyWoodx16,Sawmill,
1803,2409,ItemName.SpookySofa,1,1729:ItemName.SpookyWoodx5;225:ItemName.Silkx2,Sawmill,
1804,4116,ItemName.ToiletSpooky,1,1729:ItemName.SpookyWoodx6,Sawmill,
1805,763,ItemName.FleshBlock,1,836:ItemName.CrimstoneBlockx2,MeatGrinder,
1806,770,ItemName.FleshBlockWall,4,763:ItemName.FleshBlockx1,WorkBenches,
1807,763,ItemName.FleshBlock,1,770:ItemName.FleshBlockWallx4,WorkBenches,NotDecraftable
1808,2598,ItemName.FleshClock,1,22:ItemName.IronBarx3;170:ItemName.Glassx6;763:ItemName.FleshBlockx10,FleshCloningVat,AnyIronBar
1809,817,ItemName.FleshDoor,1,763:ItemName.FleshBlockx6,FleshCloningVat,
1810,2640,ItemName.FleshDresser,1,763:ItemName.FleshBlockx16,FleshCloningVat,
1811,809,ItemName.FleshChair,1,763:ItemName.FleshBlockx4,FleshCloningVat,
1812,2617,ItemName.FleshChest,1,763:ItemName.FleshBlockx8;22:ItemName.IronBarx2,FleshCloningVat,AnyIronBar
1813,813,ItemName.FleshWorkBench,1,763:ItemName.FleshBlockx10,FleshCloningVat,
1814,2832,ItemName.FleshSink,1,763:ItemName.FleshBlockx6;206:ItemName.WaterBucketx1,FleshCloningVat,
1815,828,ItemName.FleshTable,1,763:ItemName.FleshBlockx8,FleshCloningVat,
1816,2246,ItemName.FleshPiano,1,154:ItemName.Bonex4;763:ItemName.FleshBlockx15;149:ItemName.Bookx1,FleshCloningVat,
1817,2022,ItemName.FleshBookcase,1,763:ItemName.FleshBlockx20;149:ItemName.Bookx10,FleshCloningVat,
1818,2067,ItemName.FleshBed,1,763:ItemName.FleshBlockx15;225:ItemName.Silkx5,FleshCloningVat,
1819,2074,ItemName.FleshBathtub,1,763:ItemName.FleshBlockx14,FleshCloningVat,
1820,2034,ItemName.FleshLantern,1,763:ItemName.FleshBlockx6;8:ItemName.Torchx1,FleshCloningVat,
1821,2047,ItemName.FleshCandle,1,763:ItemName.FleshBlockx4;8:ItemName.Torchx1,FleshCloningVat,
1822,2057,ItemName.FleshChandelier,1,763:ItemName.FleshBlockx4;8:ItemName.Torchx4;85:ItemName.Chainx1,FleshCloningVat,
1823,2084,ItemName.FleshLamp,1,8:ItemName.Torchx1;763:ItemName.FleshBlockx3,FleshCloningVat,
1824,2094,ItemName.FleshCandelabra,1,763:ItemName.FleshBlockx5;8:ItemName.Torchx3,FleshCloningVat,
1825,2634,ItemName.FleshSofa,1,763:ItemName.FleshBlockx5;225:ItemName.Silkx2,FleshCloningVat,
1826,4102,ItemName.ToiletFlesh,1,763:ItemName.FleshBlockx6,FleshCloningVat,
1827,762,ItemName.SlimeBlock,1,23:ItemName.Gelx1,Solidifier,
1828,769,ItemName.SlimeBlockWall,4,762:ItemName.SlimeBlockx1,WorkBenches,
1829,762,ItemName.SlimeBlock,1,769:ItemName.SlimeBlockWallx4,WorkBenches,NotDecraftable
1830,767,ItemName.FrozenSlimeBlock,1,762:ItemName.SlimeBlockx1;664:ItemName.IceBlockx1,Solidifier,
1831,3113,ItemName.PinkSlimeBlock,1,3111:ItemName.PinkGelx1,Solidifier,
1832,1126,ItemName.HiveWall,4,1124:ItemName.Hivex1,WorkBenches,
1833,1124,ItemName.Hive,1,1126:ItemName.HiveWallx4,WorkBenches,NotDecraftable
1834,768,ItemName.BoneBlockWall,4,154:ItemName.Bonex1,BoneWelder,
1835,154,ItemName.Bone,1,768:ItemName.BoneBlockWallx4,BoneWelder,NotDecraftable
1836,820,ItemName.BoneDoor,1,154:ItemName.Bonex6,BoneWelder,
1837,2615,ItemName.BoneChest,1,154:ItemName.Bonex8;22:ItemName.IronBarx2,BoneWelder,AnyIronBar
1838,2591,ItemName.BoneClock,1,22:ItemName.IronBarx3;170:ItemName.Glassx6;154:ItemName.Bonex10,BoneWelder,AnyIronBar
1839,808,ItemName.BoneChair,1,154:ItemName.Bonex4,BoneWelder,
1840,811,ItemName.BoneWorkBench,1,154:ItemName.Bonex10,BoneWelder,
1841,2831,ItemName.BoneSink,1,154:ItemName.Bonex6;206:ItemName.WaterBucketx1,BoneWelder,
1842,827,ItemName.BoneTable,1,154:ItemName.Bonex8,BoneWelder,
1843,2138,ItemName.BoneBookcase,1,154:ItemName.Bonex20;149:ItemName.Bookx10,BoneWelder,
1844,2140,ItemName.BoneBed,1,154:ItemName.Bonex15;225:ItemName.Silkx5,BoneWelder,
1845,2128,ItemName.BoneBathtub,1,154:ItemName.Bonex14,BoneWelder,
1846,2144,ItemName.BoneChandelier,1,154:ItemName.Bonex4;8:ItemName.Torchx4;85:ItemName.Chainx1,BoneWelder,
1847,2152,ItemName.BoneCandelabra,1,154:ItemName.Bonex5;8:ItemName.Torchx3,BoneWelder,
1848,2134,ItemName.BoneLamp,1,8:ItemName.Torchx1;154:ItemName.Bonex3,BoneWelder,
1849,2148,ItemName.BoneLantern,1,154:ItemName.Bonex6;8:ItemName.Torchx1,BoneWelder,
1850,2381,ItemName.BonePiano,1,154:ItemName.Bonex19;149:ItemName.Bookx1,BoneWelder,
1851,2391,ItemName.BoneDresser,1,154:ItemName.Bonex16,BoneWelder,
1852,4101,ItemName.ToiletBone,1,154:ItemName.Bonex6,BoneWelder,
1853,2407,ItemName.BoneSofa,1,154:ItemName.Bonex5;225:ItemName.Silkx2,BoneWelder,
1854,2618,ItemName.ObsidianChest,1,173:ItemName.Obsidianx6;174:ItemName.Hellstonex2;22:ItemName.IronBarx2,WorkBenches,AnyIronBar
1855,2840,ItemName.ObsidianSink,1,173:ItemName.Obsidianx4;174:ItemName.Hellstonex2;206:ItemName.WaterBucketx1,WorkBenches,
1856,4110,ItemName.ToiletObsidian,1,173:ItemName.Obsidianx4;174:ItemName.Hellstonex2,Sawmill,
1857,2613,ItemName.PinkDungeonChest,1,139:ItemName.PinkBrickx8;22:ItemName.IronBarx2,WorkBenches,AnyIronBar
1858,2839,ItemName.PinkDungeonSink,1,139:ItemName.PinkBrickx6;206:ItemName.WaterBucketx1,WorkBenches,
1859,4109,ItemName.ToiletDungeonPink,1,139:ItemName.PinkBrickx6,Sawmill,
1860,2614,ItemName.BlueDungeonChest,1,134:ItemName.BlueBrickx8;22:ItemName.IronBarx2,WorkBenches,AnyIronBar
1861,2837,ItemName.BlueDungeonSink,1,134:ItemName.BlueBrickx6;206:ItemName.WaterBucketx1,WorkBenches,
1862,4107,ItemName.ToiletDungeonBlue,1,134:ItemName.BlueBrickx6,Sawmill,
1863,2612,ItemName.GreenDungeonChest,1,137:ItemName.GreenBrickx8;22:ItemName.IronBarx2,WorkBenches,AnyIronBar
1864,2838,ItemName.GreenDungeonSink,1,137:ItemName.GreenBrickx6;206:ItemName.WaterBucketx1,WorkBenches,
1865,4108,ItemName.ToiletDungeonGreen,1,137:ItemName.GreenBrickx6,Sawmill,
1866,361,ItemName.GoblinBattleStandard,1,362:ItemName.TatteredClothx10;9:ItemName.Woodx5,Loom,AnyWood
1867,225,ItemName.Silk,1,150:ItemName.Cobwebx7,Loom,
1868,337,ItemName.RedBanner,1,225:ItemName.Silkx3,Loom,
1869,338,ItemName.GreenBanner,1,225:ItemName.Silkx3,Loom,
1870,339,ItemName.BlueBanner,1,225:ItemName.Silkx3,Loom,
1871,340,ItemName.YellowBanner,1,225:ItemName.Silkx3,Loom,
1872,255,ItemName.GreenThread,1,195:ItemName.JungleGrassSeedsx3,Loom,
1873,247,ItemName.HerosHat,1,225:ItemName.Silkx20;255:ItemName.GreenThreadx3,Loom,
1874,248,ItemName.HerosShirt,1,225:ItemName.Silkx20;255:ItemName.GreenThreadx3,Loom,
1875,249,ItemName.HerosPants,1,225:ItemName.Silkx20;255:ItemName.GreenThreadx3,Loom,
1876,3773,ItemName.AncientArmorHat,1,225:ItemName.Silkx15;3794:ItemName.AncientClothx5,Loom,
