Id,Name,InternalName,Value,SellPrice
3230,RichGravestone2,RichGravestone2,0,0
3231,RichGravestone3,RichGravestone3,0,0
3232,RichGravestone4,RichGravestone4,0,0
3233,RichGravestone5,RichGravestone5,0,0
3234,CrystalBlock,CrystalBlock,0,0
3235,MusicBoxMartians,MusicBoxMartians,100000,20000
3236,MusicBoxPirates,MusicBoxPirates,100000,20000
3237,MusicBoxHell,MusicBoxHell,100000,20000
3238,CrystalBlockWall,CrystalBlockWall,0,0
3239,Trapdoor,Trapdoor,0,0
3240,TallGate,TallGate,0,0
3241,SharkronBalloon,SharkronBalloon,150000,30000
3242,TaxCollectorHat,TaxCollectorHat,30000,6000
3243,TaxCollectorSuit,TaxCollectorSuit,30000,6000
3244,TaxCollectorPants,TaxCollectorPants,30000,6000
3245,BoneGlove,BoneGlove,100000,20000
3246,ClothierJacket,ClothierJacket,30000,6000
3247,ClothierPants,ClothierPants,30000,6000
3248,DyeTraderTurban,DyeTraderTurban,30000,6000
3249,DeadlySphereStaff,DeadlySphereStaff,500000,100000
3250,BalloonHorseshoeFart,BalloonHorseshoeFart,150000,30000
3251,BalloonHorseshoeHoney,BalloonHorseshoeHoney,150000,30000
3252,BalloonHorseshoeSharkron,BalloonHorseshoeSharkron,150000,30000
3253,LavaLamp,LavaLamp,20000,4000
3254,CageEnchantedNightcrawler,CageEnchantedNightcrawler,0,0
3255,CageBuggy,CageBuggy,0,0
3256,CageGrubby,CageGrubby,0,0
3257,CageSluggy,CageSluggy,0,0
3258,SlapHand,SlapHand,250000,50000
3259,TwilightHairDye,TwilightHairDye,300000,60000
3260,BlessedApple,BlessedApple,250000,50000
3261,SpectreBar,SpectreBar,50000,10000
3262,Code1,Code1,50000,10000
3263,BuccaneerBandana,BuccaneerBandana,30000,6000
3264,BuccaneerShirt,BuccaneerShirt,30000,6000
3265,BuccaneerPants,BuccaneerPants,30000,6000
3266,ObsidianHelm,ObsidianHelm,4500,900
3267,ObsidianShirt,ObsidianShirt,4500,900
3268,ObsidianPants,ObsidianPants,4500,900
3269,MedusaHead,MedusaHead,200000,40000
3270,ItemFrame,ItemFrame,0,0
3271,Sandstone,Sandstone,0,0
3272,HardenedSand,HardenedSand,0,0
3273,SandstoneWall,SandstoneWall,0,0
3274,CorruptHardenedSand,CorruptHardenedSand,0,0
3275,CrimsonHardenedSand,CrimsonHardenedSand,0,0
3276,CorruptSandstone,CorruptSandstone,0,0
3277,CrimsonSandstone,CrimsonSandstone,0,0
3278,WoodYoyo,WoodYoyo,500,100
3279,CorruptYoyo,CorruptYoyo,50000,10000
3280,CrimsonYoyo,CrimsonYoyo,50000,10000
3281,JungleYoyo,JungleYoyo,65000,13000
3282,Cascade,Cascade,90000,18000
3283,Chik,Chik,200000,40000
3284,Code2,Code2,250000,50000
3285,Rally,Rally,25000,5000
3286,Yelets,Yelets,250000,50000
3287,RedsYoyo,RedsYoyo,200000,40000
3288,ValkyrieYoyo,ValkyrieYoyo,200000,40000
3289,Amarok,Amarok,200000,40000
3290,HelFire,HelFire,200000,40000
3291,Kraken,Kraken,550000,110000
3292,TheEyeOfCthulhu,TheEyeOfCthulhu,625000,125000
3293,RedString,RedString,1500,300
3294,OrangeString,OrangeString,1500,300
3295,YellowString,YellowString,1500,300
3296,LimeString,LimeString,1500,300
3297,GreenString,GreenString,1500,300
3298,TealString,TealString,1500,300
3299,CyanString,CyanString,1500,300
3300,SkyBlueString,SkyBlueString,1500,300
3301,BlueString,BlueString,1500,300
3302,PurpleString,PurpleString,1500,300
3303,VioletString,VioletString,1500,300
3304,PinkString,PinkString,1500,300
3305,BrownString,BrownString,1500,300
3306,WhiteString,WhiteString,1500,300
3307,RainbowString,RainbowString,1500,300
3308,BlackString,BlackString,1500,300
3309,BlackCounterweight,BlackCounterweight,50000,10000
3310,BlueCounterweight,BlueCounterweight,50000,10000
3311,GreenCounterweight,GreenCounterweight,50000,10000
3312,PurpleCounterweight,PurpleCounterweight,50000,10000
3313,RedCounterweight,RedCounterweight,50000,10000
3314,YellowCounterweight,YellowCounterweight,50000,10000
3315,FormatC,FormatC,200000,40000
3316,Gradient,Gradient,200000,40000
3317,Valor,Valor,87500,17500
3318,KingSlimeBossBag,KingSlimeBossBag,0,0
3319,EyeOfCthulhuBossBag,EyeOfCthulhuBossBag,0,0
3320,EaterOfWorldsBossBag,EaterOfWorldsBossBag,0,0
3321,BrainOfCthulhuBossBag,BrainOfCthulhuBossBag,0,0
3322,QueenBeeBossBag,QueenBeeBossBag,0,0
3323,SkeletronBossBag,SkeletronBossBag,0,0
3324,WallOfFleshBossBag,WallOfFleshBossBag,0,0
3325,DestroyerBossBag,DestroyerBossBag,0,0
3326,TwinsBossBag,TwinsBossBag,0,0
3327,SkeletronPrimeBossBag,SkeletronPrimeBossBag,0,0
3328,PlanteraBossBag,PlanteraBossBag,0,0
3329,GolemBossBag,GolemBossBag,0,0
3330,FishronBossBag,FishronBossBag,0,0
3331,CultistBossBag,CultistBossBag,0,0
3332,MoonLordBossBag,MoonLordBossBag,0,0
3333,HiveBackpack,HiveBackpack,100000,20000
3334,YoYoGlove,YoYoGlove,500000,100000
3335,DemonHeart,DemonHeart,100000,20000
3336,SporeSac,SporeSac,200000,40000
3337,ShinyStone,ShinyStone,250000,50000
3338,HallowHardenedSand,HallowHardenedSand,0,0
3339,HallowSandstone,HallowSandstone,0,0
3340,HardenedSandWall,HardenedSandWall,0,0
3341,CorruptHardenedSandWall,CorruptHardenedSandWall,0,0
3342,CrimsonHardenedSandWall,CrimsonHardenedSandWall,0,0
3343,HallowHardenedSandWall,HallowHardenedSandWall,0,0
3344,CorruptSandstoneWall,CorruptSandstoneWall,0,0
3345,CrimsonSandstoneWall,CrimsonSandstoneWall,0,0
3346,HallowSandstoneWall,HallowSandstoneWall,0,0
3347,DesertFossil,DesertFossil,0,0
3348,DesertFossilWall,DesertFossilWall,0,0
3349,DyeTradersScimitar,DyeTradersScimitar,25000,5000
3350,PainterPaintballGun,PainterPaintballGun,25000,5000
3351,TaxCollectorsStickOfDoom,TaxCollectorsStickOfDoom,25000,5000
3352,StylistKilLaKillScissorsIWish,StylistKilLaKillScissorsIWish,25000,5000
3353,MinecartMech,MinecartMech,50000,10000
3354,MechanicalWheelPiece,MechanicalWheelPiece,25000,5000
3355,MechanicalWagonPiece,MechanicalWagonPiece,25000,5000
3356,MechanicalBatteryPiece,MechanicalBatteryPiece,25000,5000
3357,AncientCultistTrophy,AncientCultistTrophy,50000,10000
3358,MartianSaucerTrophy,MartianSaucerTrophy,50000,10000
3359,FlyingDutchmanTrophy,FlyingDutchmanTrophy,50000,10000
3360,LivingMahoganyWand,LivingMahoganyWand,12500,2500
3361,LivingMahoganyLeafWand,LivingMahoganyLeafWand,12500,2500
3362,FallenTuxedoShirt,FallenTuxedoShirt,250000,50000
3363,FallenTuxedoPants,FallenTuxedoPants,250000,50000
3364,Fireplace,Fireplace,0,0
3365,Chimney,Chimney,0,0
3366,YoyoBag,YoyoBag,500000,100000
3367,ShrimpyTruffle,ShrimpyTruffle,250000,50000
3368,Arkhalis,Arkhalis,250000,50000
3369,ConfettiCannon,ConfettiCannon,250000,50000
3370,MusicBoxTowers,MusicBoxTowers,100000,20000
3371,MusicBoxGoblins,MusicBoxGoblins,100000,20000
3372,BossMaskCultist,BossMaskCultist,37500,7500
3373,BossMaskMoonlord,BossMaskMoonlord,37500,7500
3374,FossilHelm,FossilHelm,15000,3000
3375,FossilShirt,FossilShirt,25000,5000
3376,FossilPants,FossilPants,20000,4000
3377,AmberStaff,AmberStaff,20000,4000
3378,BoneJavelin,BoneJavelin,50,10
3379,BoneDagger,BoneDagger,50,10
3380,FossilOre,FossilOre,0,0
3381,StardustHelmet,StardustHelmet,350000,70000
3382,StardustBreastplate,StardustBreastplate,700000,140000
3383,StardustLeggings,StardustLeggings,525000,105000
3384,PortalGun,PortalGun,500000,100000
3385,StrangePlant1,StrangePlant1,10000,2000
3386,StrangePlant2,StrangePlant2,10000,2000
3387,StrangePlant3,StrangePlant3,10000,2000
3388,StrangePlant4,StrangePlant4,10000,2000
3389,Terrarian,Terrarian,500000,100000
3390,GoblinSummonerBanner,GoblinSummonerBanner,1000,200
3391,SalamanderBanner,SalamanderBanner,1000,200
3392,GiantShellyBanner,GiantShellyBanner,1000,200
3393,CrawdadBanner,CrawdadBanner,1000,200
3394,FritzBanner,FritzBanner,1000,200
3395,CreatureFromTheDeepBanner,CreatureFromTheDeepBanner,1000,200
3396,DrManFlyBanner,DrManFlyBanner,1000,200
3397,MothronBanner,MothronBanner,1000,200
3398,SeveredHandBanner,SeveredHandBanner,1000,200
3399,ThePossessedBanner,ThePossessedBanner,1000,200
3400,ButcherBanner,ButcherBanner,1000,200
3401,PsychoBanner,PsychoBanner,1000,200
3402,DeadlySphereBanner,DeadlySphereBanner,1000,200
3403,NailheadBanner,NailheadBanner,1000,200
3404,PoisonousSporeBanner,PoisonousSporeBanner,1000,200
3405,MedusaBanner,MedusaBanner,1000,200
3406,GreekSkeletonBanner,GreekSkeletonBanner,1000,200
3407,GraniteFlyerBanner,GraniteFlyerBanner,1000,200
3408,GraniteGolemBanner,GraniteGolemBanner,1000,200
3409,BloodZombieBanner,BloodZombieBanner,1000,200
3410,DripplerBanner,DripplerBanner,1000,200
3411,TombCrawlerBanner,TombCrawlerBanner,1000,200
3412,DuneSplicerBanner,DuneSplicerBanner,1000,200
3413,FlyingAntlionBanner,FlyingAntlionBanner,1000,200
3414,WalkingAntlionBanner,WalkingAntlionBanner,1000,200
3415,DesertGhoulBanner,DesertGhoulBanner,1000,200
3416,DesertLamiaBanner,DesertLamiaBanner,1000,200
3417,DesertDjinnBanner,DesertDjinnBanner,1000,200
3418,DesertBasiliskBanner,DesertBasiliskBanner,1000,200
3419,RavagerScorpionBanner,RavagerScorpionBanner,1000,200
3420,StardustSoldierBanner,StardustSoldierBanner,1000,200
3421,StardustWormBanner,StardustWormBanner,1000,200
3422,StardustJellyfishBanner,StardustJellyfishBanner,1000,200
3423,StardustSpiderBanner,StardustSpiderBanner,1000,200
3424,StardustSmallCellBanner,StardustSmallCellBanner,1000,200
3425,StardustLargeCellBanner,StardustLargeCellBanner,1000,200
3426,SolarCoriteBanner,SolarCoriteBanner,1000,200
3427,SolarSrollerBanner,SolarSrollerBanner,1000,200
3428,SolarCrawltipedeBanner,SolarCrawltipedeBanner,1000,200
3429,SolarDrakomireRiderBanner,SolarDrakomireRiderBanner,1000,200
3430,SolarDrakomireBanner,SolarDrakomireBanner,1000,200
3431,SolarSolenianBanner,SolarSolenianBanner,1000,200
3432,NebulaSoldierBanner,NebulaSoldierBanner,1000,200
3433,NebulaHeadcrabBanner,NebulaHeadcrabBanner,1000,200
3434,NebulaBrainBanner,NebulaBrainBanner,1000,200
3435,NebulaBeastBanner,NebulaBeastBanner,1000,200
3436,VortexLarvaBanner,VortexLarvaBanner,1000,200
3437,VortexHornetQueenBanner,VortexHornetQueenBanner,1000,200
3438,VortexHornetBanner,VortexHornetBanner,1000,200
3439,VortexSoldierBanner,VortexSoldierBanner,1000,200
3440,VortexRiflemanBanner,VortexRiflemanBanner,1000,200
3441,PirateCaptainBanner,PirateCaptainBanner,1000,200
3442,PirateDeadeyeBanner,PirateDeadeyeBanner,1000,200
3443,PirateCorsairBanner,PirateCorsairBanner,1000,200
3444,PirateCrossbowerBanner,PirateCrossbowerBanner,1000,200
3445,MartianWalkerBanner,MartianWalkerBanner,1000,200
3446,RedDevilBanner,RedDevilBanner,1000,200
3447,PinkJellyfishBanner,PinkJellyfishBanner,1000,200
3448,GreenJellyfishBanner,GreenJellyfishBanner,1000,200
3449,DarkMummyBanner,DarkMummyBanner,1000,200
3450,LightMummyBanner,LightMummyBanner,1000,200
3451,AngryBonesBanner,AngryBonesBanner,1000,200
3452,IceTortoiseBanner,IceTortoiseBanner,1000,200
3453,NebulaPickup1,NebulaPickup1,0,0
3454,NebulaPickup2,NebulaPickup2,0,0
3455,NebulaPickup3,NebulaPickup3,0,0
3456,FragmentVortex,FragmentVortex,10000,2000
3457,FragmentNebula,FragmentNebula,10000,2000
3458,FragmentSolar,FragmentSolar,10000,2000
3459,FragmentStardust,FragmentStardust,10000,2000
3460,LunarOre,LunarOre,15000,3000
3461,LunarBrick,LunarBrick,0,0
3462,StardustAxe,StardustAxe,300000,60000
3463,StardustChainsaw,StardustChainsaw,300000,60000
3464,StardustDrill,StardustDrill,350000,70000
3465,StardustHammer,StardustHammer,400000,80000
3466,StardustPickaxe,StardustPickaxe,350000,70000
3467,LunarBar,LunarBar,60000,12000
3468,WingsSolar,WingsSolar,400000,80000
3469,WingsVortex,WingsVortex,400000,80000
3470,WingsNebula,WingsNebula,400000,80000
3471,WingsStardust,WingsStardust,400000,80000
3472,LunarBrickWall,LunarBrickWall,0,0
3473,SolarEruption,SolarEruption,500000,100000
3474,StardustCellStaff,StardustCellStaff,500000,100000
3475,VortexBeater,VortexBeater,500000,100000
3476,NebulaArcanum,NebulaArcanum,500000,100000
3477,BloodWater,BloodWater,100,20
3478,TheBrideHat,TheBrideHat,5000,1000
3479,TheBrideDress,TheBrideDress,5000,1000
3480,PlatinumBow,PlatinumBow,10500,2100
3481,PlatinumHammer,PlatinumHammer,12000,2400
3482,PlatinumAxe,PlatinumAxe,12000,2400
3483,PlatinumShortsword,PlatinumShortsword,10500,2100
3484,PlatinumBroadsword,PlatinumBroadsword,13500,2700
3485,PlatinumPickaxe,PlatinumPickaxe,15000,3000
3486,TungstenBow,TungstenBow,5250,1050
3487,TungstenHammer,TungstenHammer,6000,1200
3488,TungstenAxe,TungstenAxe,6000,1200
3489,TungstenShortsword,TungstenShortsword,5250,1050
3490,TungstenBroadsword,TungstenBroadsword,6750,1350
3491,TungstenPickaxe,TungstenPickaxe,7500,1500
3492,LeadBow,LeadBow,2100,420
3493,LeadHammer,LeadHammer,2400,480
3494,LeadAxe,LeadAxe,2400,480
3495,LeadShortsword,LeadShortsword,2100,420
3496,LeadBroadsword,LeadBroadsword,2700,540
3497,LeadPickaxe,LeadPickaxe,3000,600
3498,TinBow,TinBow,525,105
3499,TinHammer,TinHammer,600,120
3500,TinAxe,TinAxe,600,120
3501,TinShortsword,TinShortsword,525,105
3502,TinBroadsword,TinBroadsword,675,135
3503,TinPickaxe,TinPickaxe,750,150
3504,CopperBow,CopperBow,350,70
3505,CopperHammer,CopperHammer,400,80
3506,CopperAxe,CopperAxe,400,80
3507,CopperShortsword,CopperShortsword,350,70
3508,CopperBroadsword,CopperBroadsword,450,90
3509,CopperPickaxe,CopperPickaxe,500,100
3510,SilverBow,SilverBow,3500,700
3511,SilverHammer,SilverHammer,4000,800
3512,SilverAxe,SilverAxe,4000,800
3513,SilverShortsword,SilverShortsword,3500,700
3514,SilverBroadsword,SilverBroadsword,4500,900
3515,SilverPickaxe,SilverPickaxe,5000,1000
3516,GoldBow,GoldBow,7000,1400
3517,GoldHammer,GoldHammer,8000,1600
3518,GoldAxe,GoldAxe,8000,1600
3519,GoldShortsword,GoldShortsword,7000,1400
3520,GoldBroadsword,GoldBroadsword,9000,1800
3521,GoldPickaxe,GoldPickaxe,10000,2000
3522,LunarHamaxeSolar,LunarHamaxeSolar,250000,50000
3523,LunarHamaxeVortex,LunarHamaxeVortex,250000,50000
3524,LunarHamaxeNebula,LunarHamaxeNebula,250000,50000
3525,LunarHamaxeStardust,LunarHamaxeStardust,250000,50000
3526,SolarDye,SolarDye,125000,25000
3527,NebulaDye,NebulaDye,125000,25000
3528,VortexDye,VortexDye,125000,25000
3529,StardustDye,StardustDye,125000,25000
3530,VoidDye,VoidDye,125000,25000
3531,StardustDragonStaff,StardustDragonStaff,500000,100000
3532,Bacon,Bacon,50000,10000
3533,ShiftingSandsDye,ShiftingSandsDye,75000,15000
3534,MirageDye,MirageDye,37500,7500
3535,ShiftingPearlSandsDye,ShiftingPearlSandsDye,75000,15000
3536,VortexMonolith,VortexMonolith,1000000,200000
3537,NebulaMonolith,NebulaMonolith,1000000,200000
3538,StardustMonolith,StardustMonolith,1000000,200000
3539,SolarMonolith,SolarMonolith,1000000,200000
3540,Phantasm,Phantasm,500000,100000
3541,LastPrism,LastPrism,500000,100000
3542,NebulaBlaze,NebulaBlaze,500000,100000
3543,DayBreak,DayBreak,500000,100000
3544,SuperHealingPotion,SuperHealingPotion,15000,3000
3545,Detonator,Detonator,10000,2000
3546,FireworksLauncher,FireworksLauncher,800000,160000
3547,BouncyDynamite,BouncyDynamite,2000,400
3548,PartyGirlGrenade,PartyGirlGrenade,250,50
3549,LunarCraftingStation,LunarCraftingStation,250000,50000
3550,FlameAndSilverDye,FlameAndSilverDye,10000,2000
3551,GreenFlameAndSilverDye,GreenFlameAndSilverDye,10000,2000
3552,BlueFlameAndSilverDye,BlueFlameAndSilverDye,10000,2000
3553,ReflectiveCopperDye,ReflectiveCopperDye,37500,7500
3554,ReflectiveObsidianDye,ReflectiveObsidianDye,37500,7500
3555,ReflectiveMetalDye,ReflectiveMetalDye,37500,7500
3556,MidnightRainbowDye,MidnightRainbowDye,75000,15000
3557,BlackAndWhiteDye,BlackAndWhiteDye,10000,2000
3558,BrightSilverDye,BrightSilverDye,10000,2000
3559,SilverAndBlackDye,SilverAndBlackDye,10000,2000
3560,RedAcidDye,RedAcidDye,10000,2000
3561,GelDye,GelDye,75000,15000
3562,PinkGelDye,PinkGelDye,75000,15000
3563,SquirrelRed,SquirrelRed,2500,500
3564,SquirrelGold,SquirrelGold,500000,100000
3565,SquirrelOrangeCage,SquirrelOrangeCage,0,0
3566,SquirrelGoldCage,SquirrelGoldCage,500000,100000
3567,MoonlordBullet,MoonlordBullet,10,2
3568,MoonlordArrow,MoonlordArrow,10,2
3569,MoonlordTurretStaff,MoonlordTurretStaff,500000,100000
3570,LunarFlareBook,LunarFlareBook,500000,100000
3571,RainbowCrystalStaff,RainbowCrystalStaff,500000,100000
3572,LunarHook,LunarHook,500000,100000
3573,LunarBlockSolar,LunarBlockSolar,0,0
3574,LunarBlockVortex,LunarBlockVortex,0,0
3575,LunarBlockNebula,LunarBlockNebula,0,0
3576,LunarBlockStardust,LunarBlockStardust,0,0
3577,SuspiciousLookingTentacle,SuspiciousLookingTentacle,500000,100000
3578,Yoraiz0rShirt,Yoraiz0rShirt,250000,50000
3579,Yoraiz0rPants,Yoraiz0rPants,250000,50000
3580,Yoraiz0rWings,Yoraiz0rWings,400000,80000
3581,Yoraiz0rDarkness,Yoraiz0rDarkness,250000,50000
3582,JimsWings,JimsWings,400000,80000
3583,Yoraiz0rHead,Yoraiz0rHead,250000,50000
3584,LivingLeafWall,LivingLeafWall,0,0
3585,SkiphsHelm,SkiphsHelm,250000,50000
3586,SkiphsShirt,SkiphsShirt,250000,50000
3587,SkiphsPants,SkiphsPants,250000,50000
3588,SkiphsWings,SkiphsWings,400000,80000
3589,LokisHelm,LokisHelm,250000,50000
3590,LokisShirt,LokisShirt,250000,50000
3591,LokisPants,LokisPants,250000,50000
3592,LokisWings,LokisWings,400000,80000
3593,SandSlimeBanner,SandSlimeBanner,1000,200
3594,SeaSnailBanner,SeaSnailBanner,1000,200
3595,MoonLordTrophy,MoonLordTrophy,50000,10000
3596,MoonLordPainting,MoonLordPainting,30000,6000
3597,BurningHadesDye,BurningHadesDye,75000,15000
3598,GrimDye,GrimDye,75000,15000
3599,LokisDye,LokisDye,150000,30000
3600,ShadowflameHadesDye,ShadowflameHadesDye,75000,15000
3601,CelestialSigil,CelestialSigil,0,0
3602,LogicGateLamp_Off,LogicGateLamp_Off,1000,200
3603,LogicGate_AND,LogicGate_AND,20000,4000
3604,LogicGate_OR,LogicGate_OR,20000,4000
3605,LogicGate_NAND,LogicGate_NAND,20000,4000
3606,LogicGate_NOR,LogicGate_NOR,20000,4000
3607,LogicGate_XOR,LogicGate_XOR,20000,4000
3608,LogicGate_NXOR,LogicGate_NXOR,20000,4000
3609,ConveyorBeltLeft,ConveyorBeltLeft,500,100
3610,ConveyorBeltRight,ConveyorBeltRight,500,100
3611,WireKite,WireKite,200000,40000
3612,YellowWrench,YellowWrench,20000,4000
3613,LogicSensor_Sun,LogicSensor_Sun,0,0
3614,LogicSensor_Moon,LogicSensor_Moon,0,0
3615,LogicSensor_Above,LogicSensor_Above,0,0
3616,WirePipe,WirePipe,200,40
3617,AnnouncementBox,AnnouncementBox,0,0
3618,LogicGateLamp_On,LogicGateLamp_On,1000,200
3619,MechanicalLens,MechanicalLens,10000,2000
3620,ActuationRod,ActuationRod,20000,4000
3621,TeamBlockRed,TeamBlockRed,100,20
3622,TeamBlockRedPlatform,TeamBlockRedPlatform,100,20
3623,StaticHook,StaticHook,500000,100000
3624,ActuationAccessory,ActuationAccessory,100000,20000
3625,MulticolorWrench,MulticolorWrench,120000,24000
3626,WeightedPressurePlatePink,WeightedPressurePlatePink,0,0
3627,EngineeringHelmet,EngineeringHelmet,10000,2000
3628,CompanionCube,CompanionCube,5000000,1000000
3629,WireBulb,WireBulb,50000,10000
3630,WeightedPressurePlateOrange,WeightedPressurePlateOrange,0,0
3631,WeightedPressurePlatePurple,WeightedPressurePlatePurple,0,0
3632,WeightedPressurePlateCyan,WeightedPressurePlateCyan,0,0
3633,TeamBlockGreen,TeamBlockGreen,100,20
3634,TeamBlockBlue,TeamBlockBlue,100,20
3635,TeamBlockYellow,TeamBlockYellow,100,20
3636,TeamBlockPink,TeamBlockPink,100,20
3637,TeamBlockWhite,TeamBlockWhite,100,20
3638,TeamBlockGreenPlatform,TeamBlockGreenPlatform,100,20
3639,TeamBlockBluePlatform,TeamBlockBluePlatform,100,20
3640,TeamBlockYellowPlatform,TeamBlockYellowPlatform,100,20
3641,TeamBlockPinkPlatform,TeamBlockPinkPlatform,100,20
3642,TeamBlockWhitePlatform,TeamBlockWhitePlatform,100,20
3643,LargeAmber,LargeAmber,0,0
3644,GemLockRuby,GemLockRuby,500,100
3645,GemLockSapphire,GemLockSapphire,500,100
3646,GemLockEmerald,GemLockEmerald,500,100
3647,GemLockTopaz,GemLockTopaz,500,100
3648,GemLockAmethyst,GemLockAmethyst,500,100
3649,GemLockDiamond,GemLockDiamond,500,100
3650,GemLockAmber,GemLockAmber,500,100
3651,SquirrelStatue,SquirrelStatue,300,60
3652,ButterflyStatue,ButterflyStatue,300,60
3653,WormStatue,WormStatue,300,60
3654,FireflyStatue,FireflyStatue,300,60
3655,ScorpionStatue,ScorpionStatue,300,60
3656,SnailStatue,SnailStatue,300,60
3657,GrasshopperStatue,GrasshopperStatue,300,60
3658,MouseStatue,MouseStatue,300,60
3659,DuckStatue,DuckStatue,300,60
3660,PenguinStatue,PenguinStatue,300,60
3661,FrogStatue,FrogStatue,300,60
3662,BuggyStatue,BuggyStatue,300,60
3663,LogicGateLamp_Faulty,LogicGateLamp_Faulty,20000,4000
3664,PortalGunStation,PortalGunStation,100000,20000
3665,Fake_Chest,Fake_Chest,500,100
3666,Fake_GoldChest,Fake_GoldChest,500,100
3667,Fake_ShadowChest,Fake_ShadowChest,500,100
3668,Fake_EbonwoodChest,Fake_EbonwoodChest,500,100
3669,Fake_RichMahoganyChest,Fake_RichMahoganyChest,500,100
3670,Fake_PearlwoodChest,Fake_PearlwoodChest,500,100
3671,Fake_IvyChest,Fake_IvyChest,500,100
3672,Fake_IceChest,Fake_IceChest,500,100
3673,Fake_LivingWoodChest,Fake_LivingWoodChest,500,100
3674,Fake_SkywareChest,Fake_SkywareChest,500,100
3675,Fake_ShadewoodChest,Fake_ShadewoodChest,500,100
3676,Fake_WebCoveredChest,Fake_WebCoveredChest,500,100
3677,Fake_LihzahrdChest,Fake_LihzahrdChest,500,100
3678,Fake_WaterChest,Fake_WaterChest,500,100
3679,Fake_JungleChest,Fake_JungleChest,500,100
3680,Fake_CorruptionChest,Fake_CorruptionChest,500,100
3681,Fake_CrimsonChest,Fake_CrimsonChest,500,100
3682,Fake_HallowedChest,Fake_HallowedChest,500,100
3683,Fake_FrozenChest,Fake_FrozenChest,500,100
3684,Fake_DynastyChest,Fake_DynastyChest,500,100
3685,Fake_HoneyChest,Fake_HoneyChest,500,100
3686,Fake_SteampunkChest,Fake_SteampunkChest,500,100
3687,Fake_PalmWoodChest,Fake_PalmWoodChest,500,100
3688,Fake_MushroomChest,Fake_MushroomChest,500,100
3689,Fake_BorealWoodChest,Fake_BorealWoodChest,500,100
3690,Fake_SlimeChest,Fake_SlimeChest,500,100
3691,Fake_GreenDungeonChest,Fake_GreenDungeonChest,500,100
3692,Fake_PinkDungeonChest,Fake_PinkDungeonChest,500,100
3693,Fake_BlueDungeonChest,Fake_BlueDungeonChest,500,100
3694,Fake_BoneChest,Fake_BoneChest,500,100
3695,Fake_CactusChest,Fake_CactusChest,500,100
