InputItemId,InputItemName,OutputItemId,OutputItemName,OutputAmount,Type
3255,ItemName.CageBuggy,3194,ItemName.Buggy,1,deconstruct
3256,ItemName.CageGrubby,2208,ItemName.Terrarium,1,deconstruct
3256,ItemName.CageGrubby,3192,ItemName.Grubby,1,deconstruct
3257,ItemName.CageSluggy,2208,ItemName.Terrarium,1,deconstruct
3257,ItemName.CageSluggy,3193,ItemName.Sluggy,1,deconstruct
3261,ItemName.SpectreBar,1006,ItemName.ChlorophyteBar,2,deconstruct
3261,ItemName.SpectreBar,1508,ItemName.Ectoplasm,1,deconstruct
3266,ItemName.ObsidianHelm,86,ItemName.ShadowScale,5,deconstruct
3266,ItemName.ObsidianHelm,173,ItemName.Obsidian,20,deconstruct
3266,ItemName.ObsidianHelm,225,ItemName.Silk,10,deconstruct
3267,ItemName.ObsidianShirt,86,ItemName.ShadowScale,10,deconstruct
3267,ItemName.ObsidianShirt,173,ItemName.Obsidian,20,deconstruct
3267,ItemName.ObsidianShirt,225,ItemName.Silk,10,deconstruct
3268,ItemName.ObsidianPants,86,ItemName.ShadowScale,5,deconstruct
3268,ItemName.ObsidianPants,173,ItemName.Obsidian,20,deconstruct
3268,ItemName.ObsidianPants,225,ItemName.Silk,10,deconstruct
3270,ItemName.ItemFrame,9,ItemName.Wood,6,deconstruct
3271,ItemName.Sandstone,169,ItemName.SandBlock,1,item_transform
3272,ItemName.HardenedSand,169,ItemName.SandBlock,1,item_transform
3273,ItemName.SandstoneWall,5374,ItemName.SandstoneWallUnsafe,1,item_transform
3274,ItemName.CorruptHardenedSand,370,ItemName.EbonsandBlock,1,item_transform
3275,ItemName.CrimsonHardenedSand,1246,ItemName.CrimsandBlock,1,item_transform
3276,ItemName.CorruptSandstone,370,ItemName.EbonsandBlock,1,item_transform
3277,ItemName.CrimsonSandstone,1246,ItemName.CrimsandBlock,1,item_transform
3278,ItemName.WoodYoyo,9,ItemName.Wood,10,deconstruct
3278,ItemName.WoodYoyo,150,ItemName.Cobweb,20,deconstruct
3279,ItemName.CorruptYoyo,57,ItemName.DemoniteBar,12,deconstruct
3280,ItemName.CrimsonYoyo,1257,ItemName.CrimtaneBar,12,deconstruct
3281,ItemName.JungleYoyo,209,ItemName.Stinger,12,deconstruct
3281,ItemName.JungleYoyo,210,ItemName.Vine,1,deconstruct
3281,ItemName.JungleYoyo,331,ItemName.JungleSpores,9,deconstruct
3281,ItemName.JungleYoyo,620,ItemName.RichMahogany,8,deconstruct
3283,ItemName.Chik,502,ItemName.CrystalShard,15,deconstruct
3283,ItemName.Chik,520,ItemName.SoulofLight,10,deconstruct
3283,ItemName.Chik,3278,ItemName.WoodYoyo,1,deconstruct
3293,ItemName.RedString,1007,ItemName.RedDye,1,deconstruct
3293,ItemName.RedString,3306,ItemName.WhiteString,1,deconstruct
3294,ItemName.OrangeString,1008,ItemName.OrangeDye,1,deconstruct
3294,ItemName.OrangeString,3306,ItemName.WhiteString,1,deconstruct
3295,ItemName.YellowString,1009,ItemName.YellowDye,1,deconstruct
3295,ItemName.YellowString,3306,ItemName.WhiteString,1,deconstruct
3296,ItemName.LimeString,1010,ItemName.LimeDye,1,deconstruct
3296,ItemName.LimeString,3306,ItemName.WhiteString,1,deconstruct
3297,ItemName.GreenString,1011,ItemName.GreenDye,1,deconstruct
3297,ItemName.GreenString,3306,ItemName.WhiteString,1,deconstruct
3298,ItemName.TealString,1012,ItemName.TealDye,1,deconstruct
3298,ItemName.TealString,3306,ItemName.WhiteString,1,deconstruct
3299,ItemName.CyanString,1013,ItemName.CyanDye,1,deconstruct
3299,ItemName.CyanString,3306,ItemName.WhiteString,1,deconstruct
3300,ItemName.SkyBlueString,1014,ItemName.SkyBlueDye,1,deconstruct
3300,ItemName.SkyBlueString,3306,ItemName.WhiteString,1,deconstruct
3301,ItemName.BlueString,1015,ItemName.BlueDye,1,deconstruct
3301,ItemName.BlueString,3306,ItemName.WhiteString,1,deconstruct
3302,ItemName.PurpleString,1016,ItemName.PurpleDye,1,deconstruct
3302,ItemName.PurpleString,3306,ItemName.WhiteString,1,deconstruct
3303,ItemName.VioletString,1017,ItemName.VioletDye,1,deconstruct
3303,ItemName.VioletString,3306,ItemName.WhiteString,1,deconstruct
3304,ItemName.PinkString,1018,ItemName.PinkDye,1,deconstruct
3304,ItemName.PinkString,3306,ItemName.WhiteString,1,deconstruct
3305,ItemName.BrownString,2874,ItemName.BrownDye,1,deconstruct
3305,ItemName.BrownString,3306,ItemName.WhiteString,1,deconstruct
3306,ItemName.WhiteString,150,ItemName.Cobweb,30,deconstruct
3307,ItemName.RainbowString,1066,ItemName.RainbowDye,1,deconstruct
3307,ItemName.RainbowString,3306,ItemName.WhiteString,1,deconstruct
3308,ItemName.BlackString,1050,ItemName.BlackDye,1,deconstruct
3308,ItemName.BlackString,3306,ItemName.WhiteString,1,deconstruct
3338,ItemName.HallowHardenedSand,408,ItemName.PearlsandBlock,1,item_transform
3339,ItemName.HallowSandstone,408,ItemName.PearlsandBlock,1,item_transform
3340,ItemName.HardenedSandWall,5375,ItemName.HardenedSandWallUnsafe,1,item_transform
3341,ItemName.CorruptHardenedSandWall,3274,ItemName.CorruptHardenedSand,1,deconstruct
3342,ItemName.CrimsonHardenedSandWall,3275,ItemName.CrimsonHardenedSand,1,deconstruct
3343,ItemName.HallowHardenedSandWall,3338,ItemName.HallowHardenedSand,1,deconstruct
3344,ItemName.CorruptSandstoneWall,3276,ItemName.CorruptSandstone,1,deconstruct
3345,ItemName.CrimsonSandstoneWall,3277,ItemName.CrimsonSandstone,1,deconstruct
3346,ItemName.HallowSandstoneWall,3339,ItemName.HallowSandstone,1,deconstruct
3348,ItemName.DesertFossilWall,3347,ItemName.DesertFossil,1,deconstruct
3364,ItemName.Fireplace,8,ItemName.Torch,2,deconstruct
3364,ItemName.Fireplace,9,ItemName.Wood,4,deconstruct
3364,ItemName.Fireplace,129,ItemName.GrayBrick,10,deconstruct
3365,ItemName.Chimney,129,ItemName.GrayBrick,10,deconstruct
3366,ItemName.YoyoBag,3306,ItemName.WhiteString,1,deconstruct
3366,ItemName.YoyoBag,3314,ItemName.YellowCounterweight,1,deconstruct
3366,ItemName.YoyoBag,3334,ItemName.YoYoGlove,1,deconstruct
3374,ItemName.FossilHelm,3380,ItemName.FossilOre,15,deconstruct
3375,ItemName.FossilShirt,3380,ItemName.FossilOre,25,deconstruct
3376,ItemName.FossilPants,3380,ItemName.FossilOre,20,deconstruct
3377,ItemName.AmberStaff,999,ItemName.Amber,8,deconstruct
3377,ItemName.AmberStaff,3380,ItemName.FossilOre,15,deconstruct
3378,ItemName.BoneJavelin,3380,ItemName.FossilOre,1,deconstruct
3379,ItemName.BoneDagger,3380,ItemName.FossilOre,1,deconstruct
3381,ItemName.StardustHelmet,3459,ItemName.FragmentStardust,10,deconstruct
3381,ItemName.StardustHelmet,3467,ItemName.LunarBar,8,deconstruct
3382,ItemName.StardustBreastplate,3459,ItemName.FragmentStardust,20,deconstruct
3382,ItemName.StardustBreastplate,3467,ItemName.LunarBar,16,deconstruct
3383,ItemName.StardustLeggings,3459,ItemName.FragmentStardust,15,deconstruct
3383,ItemName.StardustLeggings,3467,ItemName.LunarBar,12,deconstruct
3460,ItemName.LunarOre,947,ItemName.ChlorophyteOre,1,item_transform
3461,ItemName.LunarBrick,3,ItemName.StoneBlock,5,deconstruct
3461,ItemName.LunarBrick,3460,ItemName.LunarOre,1,deconstruct
3464,ItemName.StardustDrill,3459,ItemName.FragmentStardust,12,deconstruct
3464,ItemName.StardustDrill,3467,ItemName.LunarBar,10,deconstruct
3466,ItemName.StardustPickaxe,3459,ItemName.FragmentStardust,12,deconstruct
3466,ItemName.StardustPickaxe,3467,ItemName.LunarBar,10,deconstruct
3467,ItemName.LunarBar,3460,ItemName.LunarOre,4,deconstruct
3468,ItemName.WingsSolar,3458,ItemName.FragmentSolar,14,deconstruct
3468,ItemName.WingsSolar,3467,ItemName.LunarBar,10,deconstruct
3469,ItemName.WingsVortex,3456,ItemName.FragmentVortex,14,deconstruct
3469,ItemName.WingsVortex,3467,ItemName.LunarBar,10,deconstruct
3470,ItemName.WingsNebula,3457,ItemName.FragmentNebula,14,deconstruct
3470,ItemName.WingsNebula,3467,ItemName.LunarBar,10,deconstruct
3471,ItemName.WingsStardust,3459,ItemName.FragmentStardust,14,deconstruct
3471,ItemName.WingsStardust,3467,ItemName.LunarBar,10,deconstruct
3472,ItemName.LunarBrickWall,3461,ItemName.LunarBrick,1,deconstruct
3473,ItemName.SolarEruption,3458,ItemName.FragmentSolar,18,deconstruct
3474,ItemName.StardustCellStaff,3459,ItemName.FragmentStardust,18,deconstruct
3475,ItemName.VortexBeater,3456,ItemName.FragmentVortex,18,deconstruct
3476,ItemName.NebulaArcanum,3457,ItemName.FragmentNebula,18,deconstruct
3477,ItemName.BloodWater,126,ItemName.BottledWater,10,deconstruct
3477,ItemName.BloodWater,1246,ItemName.CrimsandBlock,1,deconstruct
3477,ItemName.BloodWater,2171,ItemName.CrimsonSeeds,1,deconstruct
3480,ItemName.PlatinumBow,706,ItemName.PlatinumBar,7,deconstruct
3481,ItemName.PlatinumHammer,9,ItemName.Wood,3,deconstruct
3481,ItemName.PlatinumHammer,706,ItemName.PlatinumBar,8,deconstruct
3482,ItemName.PlatinumAxe,9,ItemName.Wood,3,deconstruct
3482,ItemName.PlatinumAxe,706,ItemName.PlatinumBar,8,deconstruct
3483,ItemName.PlatinumShortsword,706,ItemName.PlatinumBar,6,deconstruct
3484,ItemName.PlatinumBroadsword,706,ItemName.PlatinumBar,8,deconstruct
3485,ItemName.PlatinumPickaxe,9,ItemName.Wood,4,deconstruct
3485,ItemName.PlatinumPickaxe,706,ItemName.PlatinumBar,10,deconstruct
3486,ItemName.TungstenBow,705,ItemName.TungstenBar,7,deconstruct
3487,ItemName.TungstenHammer,9,ItemName.Wood,3,deconstruct
3487,ItemName.TungstenHammer,705,ItemName.TungstenBar,8,deconstruct
3488,ItemName.TungstenAxe,9,ItemName.Wood,3,deconstruct
3488,ItemName.TungstenAxe,705,ItemName.TungstenBar,8,deconstruct
3489,ItemName.TungstenShortsword,705,ItemName.TungstenBar,6,deconstruct
3490,ItemName.TungstenBroadsword,705,ItemName.TungstenBar,8,deconstruct
3491,ItemName.TungstenPickaxe,9,ItemName.Wood,4,deconstruct
3491,ItemName.TungstenPickaxe,705,ItemName.TungstenBar,10,deconstruct
3492,ItemName.LeadBow,704,ItemName.LeadBar,7,deconstruct
3493,ItemName.LeadHammer,9,ItemName.Wood,3,deconstruct
3493,ItemName.LeadHammer,704,ItemName.LeadBar,8,deconstruct
3494,ItemName.LeadAxe,9,ItemName.Wood,3,deconstruct
3494,ItemName.LeadAxe,704,ItemName.LeadBar,8,deconstruct
3495,ItemName.LeadShortsword,704,ItemName.LeadBar,6,deconstruct
3496,ItemName.LeadBroadsword,704,ItemName.LeadBar,8,deconstruct
3497,ItemName.LeadPickaxe,9,ItemName.Wood,3,deconstruct
3497,ItemName.LeadPickaxe,704,ItemName.LeadBar,10,deconstruct
3498,ItemName.TinBow,703,ItemName.TinBar,7,deconstruct
3499,ItemName.TinHammer,9,ItemName.Wood,3,deconstruct
3499,ItemName.TinHammer,703,ItemName.TinBar,8,deconstruct
3500,ItemName.TinAxe,9,ItemName.Wood,3,deconstruct
3500,ItemName.TinAxe,703,ItemName.TinBar,6,deconstruct
3501,ItemName.TinShortsword,703,ItemName.TinBar,5,deconstruct
3502,ItemName.TinBroadsword,703,ItemName.TinBar,6,deconstruct
3503,ItemName.TinPickaxe,9,ItemName.Wood,4,deconstruct
3503,ItemName.TinPickaxe,703,ItemName.TinBar,8,deconstruct
3504,ItemName.CopperBow,20,ItemName.CopperBar,7,deconstruct
3505,ItemName.CopperHammer,9,ItemName.Wood,3,deconstruct
3505,ItemName.CopperHammer,20,ItemName.CopperBar,8,deconstruct
3506,ItemName.CopperAxe,9,ItemName.Wood,1,deconstruct
3506,ItemName.CopperAxe,12,ItemName.CopperOre,1,deconstruct
3507,ItemName.CopperShortsword,12,ItemName.CopperOre,1,deconstruct
3508,ItemName.CopperBroadsword,20,ItemName.CopperBar,6,deconstruct
3509,ItemName.CopperPickaxe,9,ItemName.Wood,1,deconstruct
3509,ItemName.CopperPickaxe,12,ItemName.CopperOre,1,deconstruct
3510,ItemName.SilverBow,21,ItemName.SilverBar,7,deconstruct
3511,ItemName.SilverHammer,9,ItemName.Wood,3,deconstruct
3511,ItemName.SilverHammer,21,ItemName.SilverBar,8,deconstruct
3512,ItemName.SilverAxe,9,ItemName.Wood,3,deconstruct
3512,ItemName.SilverAxe,21,ItemName.SilverBar,8,deconstruct
3513,ItemName.SilverShortsword,21,ItemName.SilverBar,6,deconstruct
3514,ItemName.SilverBroadsword,21,ItemName.SilverBar,8,deconstruct
3515,ItemName.SilverPickaxe,9,ItemName.Wood,4,deconstruct
3515,ItemName.SilverPickaxe,21,ItemName.SilverBar,10,deconstruct
3516,ItemName.GoldBow,19,ItemName.GoldBar,7,deconstruct
3517,ItemName.GoldHammer,9,ItemName.Wood,3,deconstruct
3517,ItemName.GoldHammer,19,ItemName.GoldBar,8,deconstruct
3518,ItemName.GoldAxe,9,ItemName.Wood,3,deconstruct
3518,ItemName.GoldAxe,19,ItemName.GoldBar,8,deconstruct
3519,ItemName.GoldShortsword,19,ItemName.GoldBar,6,deconstruct
3520,ItemName.GoldBroadsword,19,ItemName.GoldBar,8,deconstruct
3521,ItemName.GoldPickaxe,9,ItemName.Wood,4,deconstruct
3521,ItemName.GoldPickaxe,19,ItemName.GoldBar,10,deconstruct
3522,ItemName.LunarHamaxeSolar,3458,ItemName.FragmentSolar,14,deconstruct
3522,ItemName.LunarHamaxeSolar,3467,ItemName.LunarBar,12,deconstruct
3523,ItemName.LunarHamaxeVortex,3456,ItemName.FragmentVortex,14,deconstruct
3523,ItemName.LunarHamaxeVortex,3467,ItemName.LunarBar,12,deconstruct
3524,ItemName.LunarHamaxeNebula,3457,ItemName.FragmentNebula,14,deconstruct
3524,ItemName.LunarHamaxeNebula,3467,ItemName.LunarBar,12,deconstruct
3525,ItemName.LunarHamaxeStardust,3459,ItemName.FragmentStardust,14,deconstruct
3525,ItemName.LunarHamaxeStardust,3467,ItemName.LunarBar,12,deconstruct
3526,ItemName.SolarDye,126,ItemName.BottledWater,1,deconstruct
3526,ItemName.SolarDye,3458,ItemName.FragmentSolar,10,deconstruct
3527,ItemName.NebulaDye,126,ItemName.BottledWater,1,deconstruct
3527,ItemName.NebulaDye,3457,ItemName.FragmentNebula,10,deconstruct
3528,ItemName.VortexDye,126,ItemName.BottledWater,1,deconstruct
3528,ItemName.VortexDye,3456,ItemName.FragmentVortex,10,deconstruct
3529,ItemName.StardustDye,126,ItemName.BottledWater,1,deconstruct
3529,ItemName.StardustDye,3459,ItemName.FragmentStardust,10,deconstruct
3530,ItemName.VoidDye,126,ItemName.BottledWater,1,deconstruct
3530,ItemName.VoidDye,3467,ItemName.LunarBar,5,deconstruct
3531,ItemName.StardustDragonStaff,3459,ItemName.FragmentStardust,18,deconstruct
3535,ItemName.ShiftingPearlSandsDye,502,ItemName.CrystalShard,20,deconstruct
3535,ItemName.ShiftingPearlSandsDye,3533,ItemName.ShiftingSandsDye,1,deconstruct
3536,ItemName.VortexMonolith,3456,ItemName.FragmentVortex,15,deconstruct
3537,ItemName.NebulaMonolith,3457,ItemName.FragmentNebula,15,deconstruct
3538,ItemName.StardustMonolith,3459,ItemName.FragmentStardust,15,deconstruct
3539,ItemName.SolarMonolith,3458,ItemName.FragmentSolar,15,deconstruct
3540,ItemName.Phantasm,3456,ItemName.FragmentVortex,18,deconstruct
3542,ItemName.NebulaBlaze,3457,ItemName.FragmentNebula,18,deconstruct
3543,ItemName.DayBreak,3458,ItemName.FragmentSolar,18,deconstruct
3547,ItemName.BouncyDynamite,167,ItemName.Dynamite,1,deconstruct
3547,ItemName.BouncyDynamite,3111,ItemName.PinkGel,1,deconstruct
3550,ItemName.FlameAndSilverDye,1031,ItemName.FlameDye,1,deconstruct
3550,ItemName.FlameAndSilverDye,1037,ItemName.SilverDye,1,deconstruct
3551,ItemName.GreenFlameAndSilverDye,1033,ItemName.GreenFlameDye,1,deconstruct
3551,ItemName.GreenFlameAndSilverDye,1037,ItemName.SilverDye,1,deconstruct
3552,ItemName.BlueFlameAndSilverDye,1035,ItemName.BlueFlameDye,1,deconstruct
3552,ItemName.BlueFlameAndSilverDye,1037,ItemName.SilverDye,1,deconstruct
3557,ItemName.BlackAndWhiteDye,1037,ItemName.SilverDye,1,deconstruct
3557,ItemName.BlackAndWhiteDye,1050,ItemName.BlackDye,1,deconstruct
3558,ItemName.BrightSilverDye,1037,ItemName.SilverDye,2,deconstruct
3559,ItemName.SilverAndBlackDye,1037,ItemName.SilverDye,1,deconstruct
3559,ItemName.SilverAndBlackDye,1050,ItemName.BlackDye,1,deconstruct
3562,ItemName.PinkGelDye,3111,ItemName.PinkGel,10,deconstruct
3562,ItemName.PinkGelDye,3561,ItemName.GelDye,1,deconstruct
3565,ItemName.SquirrelOrangeCage,2208,ItemName.Terrarium,1,deconstruct
3565,ItemName.SquirrelOrangeCage,3563,ItemName.SquirrelRed,1,deconstruct
3566,ItemName.SquirrelGoldCage,2208,ItemName.Terrarium,1,deconstruct
3566,ItemName.SquirrelGoldCage,3564,ItemName.SquirrelGold,1,deconstruct
3567,ItemName.MoonlordBullet,3467,ItemName.LunarBar,1,deconstruct
3568,ItemName.MoonlordArrow,3467,ItemName.LunarBar,1,deconstruct
3572,ItemName.LunarHook,3456,ItemName.FragmentVortex,6,deconstruct
3572,ItemName.LunarHook,3457,ItemName.FragmentNebula,6,deconstruct
3572,ItemName.LunarHook,3458,ItemName.FragmentSolar,6,deconstruct
3572,ItemName.LunarHook,3459,ItemName.FragmentStardust,6,deconstruct
3573,ItemName.LunarBlockSolar,3,ItemName.StoneBlock,5,deconstruct
3573,ItemName.LunarBlockSolar,3458,ItemName.FragmentSolar,1,deconstruct
3574,ItemName.LunarBlockVortex,3,ItemName.StoneBlock,5,deconstruct
3574,ItemName.LunarBlockVortex,3456,ItemName.FragmentVortex,1,deconstruct
3575,ItemName.LunarBlockNebula,3,ItemName.StoneBlock,5,deconstruct
3575,ItemName.LunarBlockNebula,3457,ItemName.FragmentNebula,1,deconstruct
3576,ItemName.LunarBlockStardust,3,ItemName.StoneBlock,5,deconstruct
3576,ItemName.LunarBlockStardust,3459,ItemName.FragmentStardust,1,deconstruct
3584,ItemName.LivingLeafWall,9,ItemName.Wood,1,deconstruct
3601,ItemName.CelestialSigil,3456,ItemName.FragmentVortex,12,deconstruct
3601,ItemName.CelestialSigil,3457,ItemName.FragmentNebula,12,deconstruct
3601,ItemName.CelestialSigil,3458,ItemName.FragmentSolar,12,deconstruct
3601,ItemName.CelestialSigil,3459,ItemName.FragmentStardust,12,deconstruct
3611,ItemName.WireKite,530,ItemName.Wire,60,deconstruct
3611,ItemName.WireKite,2799,ItemName.LaserRuler,1,deconstruct
3611,ItemName.WireKite,3619,ItemName.MechanicalLens,1,deconstruct
3611,ItemName.WireKite,3625,ItemName.MulticolorWrench,1,deconstruct
3613,ItemName.LogicSensor_Sun,22,ItemName.IronBar,1,deconstruct
3613,ItemName.LogicSensor_Sun,520,ItemName.SoulofLight,5,deconstruct
3613,ItemName.LogicSensor_Sun,530,ItemName.Wire,1,deconstruct
3614,ItemName.LogicSensor_Moon,22,ItemName.IronBar,1,deconstruct
3614,ItemName.LogicSensor_Moon,521,ItemName.SoulofNight,5,deconstruct
3614,ItemName.LogicSensor_Moon,530,ItemName.Wire,1,deconstruct
3615,ItemName.LogicSensor_Above,22,ItemName.IronBar,1,deconstruct
3615,ItemName.LogicSensor_Above,530,ItemName.Wire,1,deconstruct
3615,ItemName.LogicSensor_Above,549,ItemName.SoulofSight,1,deconstruct
3617,ItemName.AnnouncementBox,22,ItemName.IronBar,4,deconstruct
3617,ItemName.AnnouncementBox,171,ItemName.Sign,1,deconstruct
3617,ItemName.AnnouncementBox,530,ItemName.Wire,4,deconstruct
3620,ItemName.ActuationRod,22,ItemName.IronBar,10,deconstruct
3620,ItemName.ActuationRod,530,ItemName.Wire,10,deconstruct
3620,ItemName.ActuationRod,849,ItemName.Actuator,50,deconstruct
3625,ItemName.MulticolorWrench,509,ItemName.Wrench,1,deconstruct
3625,ItemName.MulticolorWrench,510,ItemName.WireCutter,1,deconstruct
3625,ItemName.MulticolorWrench,850,ItemName.BlueWrench,1,deconstruct
3625,ItemName.MulticolorWrench,851,ItemName.GreenWrench,1,deconstruct
3625,ItemName.MulticolorWrench,3612,ItemName.YellowWrench,1,deconstruct
3626,ItemName.WeightedPressurePlatePink,22,ItemName.IronBar,2,deconstruct
3626,ItemName.WeightedPressurePlatePink,530,ItemName.Wire,1,deconstruct
3626,ItemName.WeightedPressurePlatePink,542,ItemName.GrayPressurePlate,1,deconstruct
3630,ItemName.WeightedPressurePlateOrange,22,ItemName.IronBar,2,deconstruct
3630,ItemName.WeightedPressurePlateOrange,530,ItemName.Wire,1,deconstruct
3630,ItemName.WeightedPressurePlateOrange,542,ItemName.GrayPressurePlate,1,deconstruct
3631,ItemName.WeightedPressurePlatePurple,22,ItemName.IronBar,2,deconstruct
3631,ItemName.WeightedPressurePlatePurple,530,ItemName.Wire,1,deconstruct
3631,ItemName.WeightedPressurePlatePurple,542,ItemName.GrayPressurePlate,1,deconstruct
3632,ItemName.WeightedPressurePlateCyan,22,ItemName.IronBar,2,deconstruct
3632,ItemName.WeightedPressurePlateCyan,530,ItemName.Wire,1,deconstruct
3632,ItemName.WeightedPressurePlateCyan,542,ItemName.GrayPressurePlate,1,deconstruct
3643,ItemName.LargeAmber,999,ItemName.Amber,15,deconstruct
3644,ItemName.GemLockRuby,3,ItemName.StoneBlock,10,deconstruct
3644,ItemName.GemLockRuby,178,ItemName.Ruby,5,deconstruct
3645,ItemName.GemLockSapphire,3,ItemName.StoneBlock,10,deconstruct
3645,ItemName.GemLockSapphire,177,ItemName.Sapphire,5,deconstruct
3646,ItemName.GemLockEmerald,3,ItemName.StoneBlock,10,deconstruct
3646,ItemName.GemLockEmerald,179,ItemName.Emerald,5,deconstruct
3647,ItemName.GemLockTopaz,3,ItemName.StoneBlock,10,deconstruct
3647,ItemName.GemLockTopaz,180,ItemName.Topaz,5,deconstruct
3648,ItemName.GemLockAmethyst,3,ItemName.StoneBlock,10,deconstruct
3648,ItemName.GemLockAmethyst,181,ItemName.Amethyst,5,deconstruct
3649,ItemName.GemLockDiamond,3,ItemName.StoneBlock,10,deconstruct
3649,ItemName.GemLockDiamond,182,ItemName.Diamond,5,deconstruct
3650,ItemName.GemLockAmber,3,ItemName.StoneBlock,10,deconstruct
3650,ItemName.GemLockAmber,999,ItemName.Amber,5,deconstruct
3651,ItemName.SquirrelStatue,3,ItemName.StoneBlock,50,deconstruct
3651,ItemName.SquirrelStatue,2018,ItemName.Squirrel,5,deconstruct
3652,ItemName.ButterflyStatue,3,ItemName.StoneBlock,50,deconstruct
3652,ItemName.ButterflyStatue,1998,ItemName.SulphurButterfly,5,deconstruct
3653,ItemName.WormStatue,3,ItemName.StoneBlock,50,deconstruct
3653,ItemName.WormStatue,2002,ItemName.Worm,5,deconstruct
3654,ItemName.FireflyStatue,3,ItemName.StoneBlock,50,deconstruct
3654,ItemName.FireflyStatue,1992,ItemName.Firefly,5,deconstruct
3655,ItemName.ScorpionStatue,3,ItemName.StoneBlock,50,deconstruct
3655,ItemName.ScorpionStatue,2157,ItemName.Scorpion,5,deconstruct
3656,ItemName.SnailStatue,3,ItemName.StoneBlock,50,deconstruct
3656,ItemName.SnailStatue,2006,ItemName.Snail,5,deconstruct
3657,ItemName.GrasshopperStatue,3,ItemName.StoneBlock,50,deconstruct
3657,ItemName.GrasshopperStatue,2740,ItemName.Grasshopper,5,deconstruct
3658,ItemName.MouseStatue,3,ItemName.StoneBlock,50,deconstruct
3658,ItemName.MouseStatue,2003,ItemName.Mouse,5,deconstruct
